id,rank,workers,company,state,state,city,metro,growth,revenue,industry,yrs_on_list
18809,4226,115,Firespring,Nebraska,NE,Lincoln,Lincoln NE,67.3112,8670295,Advertising & Marketing,4
21413,4227,1194,OTO Development,South Carolina,SC,Spartanburg,Spartanburg SC,67.1621,160424221,Travel & Hospitality,3
7566,4228,37,Competitive Innovations,Virginia,VA,Arlington,Washington DC,67.1492,2602322,Government Services,3
3263,4229,71,ClassBook.com,New York,NY,Castleton,Albany-Schenectady-Troy NY,67.1427,12047971,Education,7
26485,4230,78,iT1,Arizona,AZ,Scottsdale,Phoenix,67.1041,77310400,Computer Hardware,1
18234,4231,45,EO Products,California,CA,San Rafael,San Francisco,67.0962,14137205,Consumer Products & Services,4
17428,4232,59,TVGla,California,CA,Los Angeles,Los Angeles,67.0026,9348056,Advertising & Marketing,2
22678,4233,9,Point Recognition,Ohio,OH,Brunswick,Cleveland,67.0028,5477132,Business Products & Services,3
24845,4234,57,Advanta Industries,Michigan,MI,Petersburg,Monroe MI,66.9914,17789239,Manufacturing,1
4092,4235,75,Arora Engineers,Pennsylvania,PA,Chadds Ford,Philadelphia,66.9915,12339000,Engineering,6
25650,4236,24,Straine Consulting,California,CA,Sacramento,Sacramento--Arden-Arcade--Roseville CA,66.9528,6241704,Health,1
17984,4237,50,BCT Consulting,California,CA,Fresno,Fresno CA,66.931,4249840,IT Services,5
10623,4238,226,Auction Systems,Arizona,AZ,Phoenix,Phoenix,66.8745,165398236,Business Products & Services,11
3367,4239,125,OTR Wheel Engineering,Georgia,GA,Rome,Atlanta,66.812,70744697,Manufacturing,5
26080,4240,48,Fox Collection Center,Tennessee,TN,Goodlettsville,Nashville,66.7711,3068332,Financial Services,1
8526,4241,165,Talon,New Jersey,NJ,Princeton,Trenton-Ewing NJ,66.6805,17866711,Human Resources,7
21850,4242,33,Division-D,Missouri,MO,Columbia,Columbia MO,66.6796,14978705,Advertising & Marketing,2
26612,4243,600,Robins Kaplan,Minnesota,MN,Minneapolis,Minneapolis,66.6667,280000000,Business Products & Services,1
21812,4244,91,iNDIGO Health Partners,Michigan,MI,Traverse City,Traverse City MI,66.6595,28219681,Health,3
25235,4245,25,Full Visibility,Virginia,VA,Vienna,Washington DC,66.5239,2721000,Government Services,1
22251,4246,187,Client Solution Architects,Pennsylvania,PA,Mechanicsburg,Harrisburg-Carlisle PA,66.4588,32763252,Business Products & Services,3
26567,4247,107,Bankwell Financial Group,Connecticut,CT,New Canaan,Bridgeport-Stamford-Norwalk CT,66.4514,28092000,Financial Services,1
26372,4248,32,Blood Hound Underground Utility Locators,Indiana,IN,Brownsburg,Indianapolis IN,66.4354,5707340,Construction,1
23507,4249,8,ProRecruiters,Oklahoma,OK,Tulsa,Tulsa OK,66.4296,2746948,Business Products & Services,2
10731,4250,281,The Myers Group,Georgia,GA,Duluth,Atlanta,66.3601,16592017,Health,2
24273,4251,88,OpinionLab,Illinois,IL,Chicago,Chicago,66.2906,14075000,IT Services,2
25617,4252,24,Signarama Huntington NY,New York,NY,Huntington Station,New York City,66.2231,3626727,Business Products & Services,1
19549,4253,45,Movoto,California,CA,San Mateo,San Francisco,66.1678,5663000,Real Estate,4
2662,4254,779,M S International,California,CA,Orange,Los Angeles,66.1302,559480000,Consumer Products & Services,5
852,4255,9,SDB Trade International,Texas,TX,Pasadena,Houston,66.1037,67056524,Energy,4
5455,4256,265,Linx,Colorado,CO,Denver,Denver,66.0883,50560713,Telecommunications,5
26237,4257,1623,Academy Mortgage,Utah,UT,Sandy,Salt Lake City,66.0598,270080341,Financial Services,1
21977,4258,163,SparkHound,Louisiana,LA,Baton Rouge,Baton Rouge LA,66.0614,24797613,IT Services,3
32,4259,47,ID Experts,Oregon,OR,Portland,Portland OR,66.0186,18347800,Security,3
1576,4260,31,CETRA Language Solutions,Pennsylvania,PA,Elkins Park,Philadelphia,66.01,6320000,Business Products & Services,7
25094,4261,10,eMinutes,California,CA,Los Angeles,Los Angeles,65.987,3062181,Business Products & Services,1
24189,4262,25,KAVI Software,Georgia,GA,Suwanee,Atlanta,65.9596,2625058,IT Services,2
22672,4263,38,EPIC Systems,Missouri,MO,St. Louis,St. Louis MO-IL,65.9392,17226521,Manufacturing,6
22146,4264,31,Executive Travel,Nebraska,NE,Lincoln,Lincoln NE,65.8986,4303157,Travel & Hospitality,3
18435,4265,274,Fulcrum IT Services,Virginia,VA,Centreville,Washington DC,65.7484,37683008,IT Services,5
3802,4266,42,(add)ventures,Rhode Island,RI,Providence,Providence-New Bedford-Fall River RI-MA,65.7443,9695342,Advertising & Marketing,10
430,4267,2061,Defender Direct,Indiana,IN,Indianapolis,Indianapolis IN,65.7193,424548000,Security,8
466,4268,182,MotionPoint,Florida,FL,Coconut Creek,Miami,65.7133,36824258,IT Services,7
25871,4269,47,Medina Plating,Ohio,OH,Medina,Cleveland,65.7109,4067832,Manufacturing,1
24900,4270,15,Alliance Adjustment Group,Pennsylvania,PA,Doylestown,Philadelphia,65.6882,4312343,Insurance,1
4666,4271,28,Spring Works Utah,Utah,UT,Woods Cross,Ogden-Clearfield UT,65.6351,3828028,Manufacturing,6
24116,4272,6,London Guest Suites,California,CA,West Hollywood,Los Angeles,65.6429,3298992,Travel & Hospitality,2
9048,4273,7000,Two Men and a Truck International,Michigan,MI,Lansing,Lansing-East Lansing MI,65.6314,310146215,Logistics & Transportation,2
26060,4274,21,Reach Technology,California,CA,Fremont,San Francisco,65.5954,8666330,Computer Hardware,1
1802,4275,79,Education Management Solutions,Pennsylvania,PA,Exton,Philadelphia,65.579,19379156,Education,8
17714,4276,106,Community Impact Newspaper,Texas,TX,Pflugerville,Austin,65.5419,11905598,Media,5
20393,4277,33,WingSwept,North Carolina,NC,Garner,Raleigh-Cary NC,65.5172,3360000,IT Services,4
5887,4278,178,Buchanan & Edwards,Virginia,VA,Arlington,Washington DC,65.4454,32905024,IT Services,5
25902,4279,129,Native Hawaiian Veterans,Hawaii,HI,Honolulu,Honolulu HI,65.3897,14225179,Government Services,1
20149,4280,2171,Asset Plus Companies,Texas,TX,Houston,Houston,65.3813,15803021,Real Estate,4
20019,4281,44,Thermal Edge,Texas,TX,Irving,Dallas,65.3769,8727746,Manufacturing,4
3725,4282,1130,CyraCom,Arizona,AZ,Tucson,Tucson AZ,65.3712,61828000,Business Products & Services,8
18067,4283,87,Covenant Eyes,Michigan,MI,Owosso,Saginaw-Saginaw Township North MI,65.2532,8916110,Software,4
18424,4284,72,Mobile One Courier & Logistics,Virginia,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News VA-NC,65.2044,3471992,Logistics & Transportation,3
4027,4285,600,Arrow Security,New York,NY,Smithtown,New York City,65.0915,16670314,Security,3
2954,4286,50,SnapCab,Pennsylvania,PA,Warrington,Philadelphia,65.0846,9842911,Manufacturing,5
1578,4287,44,House of Antique Hardware,Oregon,OR,Portland,Portland OR,65.0654,15341439,Retail,8
1794,4288,186,Latisys,Colorado,CO,Englewood,Denver,65.0248,88181000,IT Services,6
20067,4289,64,MyBinding.com,Oregon,OR,Hillsboro,Portland OR,64.9954,16224000,Business Products & Services,4
24297,4290,53,Bluebird Network,Missouri,MO,Columbia,Columbia MO,64.9866,29231267,Telecommunications,2
24278,4291,5,Positive Management Leadership,South Carolina,SC,Greenwood,,64.9684,2485157,Human Resources,2
24412,4292,108,Sobel Westex,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,64.9355,143190481,Business Products & Services,2
20816,4293,15,CSG Creative,Virginia,VA,Alexandria,Washington DC,64.914,3433361,Advertising & Marketing,2
22392,4294,12,Point to Point Transportation Services,Washington,WA,Seattle,Seattle,64.8806,4909888,Logistics & Transportation,3
25203,4295,16,Eco Lips,Iowa,IA,Cedar Rapids,Cedar Rapids IA,64.8757,2067599,Consumer Products & Services,1
24800,4296,109,Entech,Pennsylvania,PA,Berwyn,Philadelphia,64.8396,14004992,IT Services,1
22555,4297,28,TriCore,New Jersey,NJ,Robbinsville,,64.8059,4876676,Human Resources,3
26212,4298,372,Velocity Technology Solutions,New York,NY,New York,New York City,64.7711,87392941,IT Services,1
25176,4299,77,Technomics,Virginia,VA,Arlington,Washington DC,64.7622,15207091,Government Services,1
24370,4300,118,Productivity Associates,California,CA,San Diego,San Diego,64.6968,5580060,Software,2
20682,4301,300,CH Reynolds,California,CA,San Jose,San Jose,64.6899,59874714,Construction,4
6221,4302,12500,Wingstop,Texas,TX,Dallas,Dallas,64.6707,549910831,Food & Beverage,5
22288,4303,69,IMS Technology Services,Pennsylvania,PA,Garnet Valley,,64.6655,16150180,Business Products & Services,3
5645,4304,85,bluemedia,Arizona,AZ,Tempe,Phoenix,64.6672,12232346,Advertising & Marketing,6
24339,4305,8,Mudge Fasteners,California,CA,Corona,Riverside-San Bernardino-Ontario CA,64.6586,3280000,Business Products & Services,2
20750,4306,32,Truepoint,Ohio,OH,Cincinnati,Cincinnati,64.6389,8394996,Financial Services,4
26260,4307,60,AFS Acceptance,Florida,FL,Fort Lauderdale,Miami,64.6302,14148570,Financial Services,1
4324,4308,125,Innovative Office Solutions,Minnesota,MN,Burnsville,Minneapolis,64.6105,54054620,Business Products & Services,7
1556,4309,48,Softwriters,Pennsylvania,PA,Allison Park,Pittsburgh PA,64.5984,16977317,Health,8
4184,4310,25,Greenland America,Georgia,GA,Roswell,Atlanta,64.5455,128524396,Business Products & Services,6
3522,4311,53,Liberty Personnel Services,Pennsylvania,PA,King of Prussia,Philadelphia,64.5502,8525735,Human Resources,5
2095,4312,175,iSi Environmental,Kansas,KS,Wichita,Wichita KS,64.5109,17694564,Environmental Services,7
1367,4313,287,Primatics Financial,Virginia,VA,McLean,,64.5036,49119037,Financial Services,6
18474,4314,22,Image Locations,California,CA,Beverly Hills,Los Angeles,64.4897,7027000,Media,4
24062,4315,95,Express Diagnostics Int'l,Minnesota,MN,Blue Earth,,64.4739,12981631,Health,2
19975,4316,26,LED Source,Florida,FL,Wellington,Miami,64.4369,8505801,Business Products & Services,4
24221,4317,1080,Interstate Companies,Minnesota,MN,Bloomington,Minneapolis,64.4322,457986167,Business Products & Services,2
22572,4318,26,AIO Network Solutions,Texas,TX,Richardson,Dallas,64.3865,3330375,IT Services,3
4539,4319,14,IdeaStream Consumer Products,Ohio,OH,Cleveland,Cleveland,64.3547,27268446,Consumer Products & Services,3
24274,4320,39,Gerstein Fisher,New York,NY,New York,New York City,64.2956,12239756,Financial Services,2
3258,4321,31,Cassaday & Company,Virginia,VA,McLean,Washington DC,64.2577,8935245,Financial Services,5
25734,4322,230,JBA Consulting Engineers,Nevada,NV,Las Vegas,Las Vegas-Paradise NV,64.2124,23908138,Engineering,1
24989,4323,86,Mid-Atlantic ProTel,West Virginia,WV,Martinsburg,Hagerstown-Martinsburg MD-WV,64.1135,14022270,Retail,1
8075,4324,718,Chaparral Energy,Oklahoma,OK,Oklahoma City,Oklahoma City OK,64.0533,628808000,Energy,5
17422,4325,32,DMC Consultants,Michigan,MI,Detroit,Detroit,63.9776,7551329,Government Services,5
1553,4326,290,FM Facility Maintenance,Connecticut,CT,Hartford,Hartford-West Hartford-East Hartford CT,63.9628,506573000,Business Products & Services,6
2371,4327,52,Temporary Housing Directory,Texas,TX,Plano,Denver,63.8679,54352059,Real Estate,7
3696,4328,48,Sentry Communications & Security,New York,NY,Hicksville,New York City,63.8273,6657891,Security,7
3226,4329,65,Media Brokers International,Georgia,GA,Alpharetta,Atlanta,63.7962,71729347,Advertising & Marketing,5
22696,4330,72,Green Lawn Fertilizing,Pennsylvania,PA,West Chester,Philadelphia,63.6841,8184386,Consumer Products & Services,3
20395,4331,15,PlanetOne Communications,Arizona,AZ,Scottsdale,Phoenix,63.6513,13984000,Telecommunications,4
24016,4332,95,GST,California,CA,Cerritos,Los Angeles,63.602,82120000,Computer Hardware,2
25294,4333,42,Commercial Cutting & Graphics,Ohio,OH,Mansfield,Mansfield OH,63.5932,6972170,Advertising & Marketing,1
20520,4334,400,England Logistics,Utah,UT,West Valley City,Salt Lake City,63.5726,317174000,Logistics & Transportation,4
22723,4335,30,Abacus Wealth Partners,California,CA,Santa Monica,Los Angeles,63.5368,7424992,Financial Services,3
25877,4336,13,ITAD Solutions,California,CA,South San Francisco,San Francisco,63.5014,2708809,IT Services,1
25266,4337,15,Blough Tech,Georgia,GA,Cairo,Bainbridge GA,63.4662,2009000,IT Services,1
25045,4338,50,Informz,New York,NY,Saratoga Springs,Albany-Schenectady-Troy NY,63.4615,9262493,Software,1
26189,4339,13,LLBH Private Wealth Management,Connecticut,CT,Westport,Bridgeport-Stamford-Norwalk CT,63.4171,7777237,Financial Services,1
2614,4340,61,352,Florida,FL,Newberry,Gainesville FL,63.3469,5974881,Advertising & Marketing,8
25281,4341,9,Demanko HLC Logistics,New Hampshire,NH,Londonderry,Boston,63.3507,4702416,Logistics & Transportation,1
1920,4342,350,Infinity Consulting Solutions,New York,NY,New York,New York City,63.3404,42190905,Human Resources,8
25646,4343,97,The Trade Group,Texas,TX,Carrollton,Dallas,63.3411,19894254,Advertising & Marketing,1
1611,4344,257,immixGroup,Virginia,VA,McLean,Washington DC,63.2867,920251833,IT Services,7
3744,4345,396,MedRisk,Pennsylvania,PA,King of Prussia,Philadelphia,63.2623,225130240,Insurance,8
18332,4346,47,Xantrion,California,CA,Oakland,San Francisco,63.2587,9629000,IT Services,4
849,4347,30,Exclusive Concepts,Massachusetts,MA,Burlington,Boston,63.2516,4860000,Advertising & Marketing,6
23962,4348,22,Bear Metal Works,New York,NY,Buffalo,Buffalo-Niagara Falls NY,63.2334,2504000,Manufacturing,2
3326,4349,1613,Hyland Software,Ohio,OH,Westlake,Cleveland,63.2214,274811000,Software,8
25777,4350,68,Wine Chateau,New Jersey,NJ,Metuchen,New York City,63.1474,18830710,Retail,1
478,4351,9,Valudor Products,California,CA,San Diego,San Diego,63.1407,28025675,Manufacturing,3
4818,4352,73,PMMC,North Carolina,NC,Charlotte,Charlotte,63.1263,10308792,Health,7
631,4353,32,Steadfast Networks,Illinois,IL,Chicago,Chicago,63.113,12036583,IT Services,7
25889,4354,6,Covenant Partners,Tennessee,TN,Nashville,Nashville,63.0768,2494540,Financial Services,1
25472,4355,35,Hawaiian Falls,Texas,TX,Las Colinas,Dallas,63.0685,15454000,Travel & Hospitality,1
10026,4356,319,AEgis Technologies Group,Alabama,AL,Huntsville,Huntsville AL,63.0295,63062716,Government Services,4
26368,4357,12,Integrity Systems & Solutions,Connecticut,CT,Cheshire,New Haven-Milford CT,63.0291,3074073,IT Services,1
22632,4358,120,KB Building Services,Nebraska,NE,Omaha,Omaha-Council Bluffs NE-IA,62.9204,5707802,Business Products & Services,3
1929,4359,133,Tenacity Solutions,Virginia,VA,Reston,Washington DC,62.8954,34540528,IT Services,5
22269,4360,25,Productive Dentist Academy,Washington,WA,Anacortes,,62.8914,3189486,Health,3
22227,4361,52,TechCXO,Georgia,GA,Atlanta,Atlanta,62.8396,9315172,Business Products & Services,3
24558,4362,25,Documentation Strategies,New York,NY,Rensselaer,Albany-Schenectady-Troy NY,62.7868,3206900,IT Services,2
3553,4363,22,National Ultrasound,Georgia,GA,Duluth,Atlanta,62.759,11468000,Health,7
20256,4364,55,Saturn Systems,Minnesota,MN,Duluth,Duluth MN-WI,62.7369,5256370,Software,4
310,4365,200,Drexel Building Supply,Wisconsin,WI,Campbellsport,Beaver Dam WI,62.6914,86791000,Construction,5
24884,4366,16,Triton Datacom,Florida,FL,Miami,Miami,62.6168,6565550,Computer Hardware,1
25782,4367,16,Biz IT Pros,Washington,WA,Enumclaw,Seattle,62.5857,2204508,IT Services,1
20896,4368,57,Brite Computers,New York,NY,Victor,Rochester NY,62.5616,27165570,IT Services,4
25727,4369,271,Integrated Landscape Management,Arizona,AZ,Tempe,Phoenix,62.5252,15572778,Environmental Services,1
22430,4370,38,Frank Myers Auto Maxx,North Carolina,NC,Winston Salem,Winston-Salem NC,62.5081,7939133,Consumer Products & Services,3
20510,4371,103,Marathon Data Systems,New Jersey,NJ,Wall Township,New York City,62.4906,21660000,Software,4
18633,4372,35,Skyline Exhibits & Events (Dallas/Fort Worth TX),Texas,TX,Grand Prairie,Dallas,62.4433,9667000,Advertising & Marketing,5
25027,4373,27,North American Transport Services,Florida,FL,Hialeah,Miami,62.426,27469850,Logistics & Transportation,1
19571,4374,92,WTP Advisors,New York,NY,White Plains,New York City,62.4346,19212864,Business Products & Services,4
22576,4375,67,Ready Wireless,Iowa,IA,Hiawatha,Iowa City IA,62.4161,28648332,Telecommunications,3
24543,4376,18,Quango,Oregon,OR,Portland,Portland OR,62.4213,4170761,Advertising & Marketing,2
4103,4377,265,Statewide Remodeling,Texas,TX,DFW Airport,Dallas,62.4018,38962000,Construction,5
19829,4378,18,Boundary Systems,Ohio,OH,Middleburg Heights,Cleveland,62.3509,4568962,IT Services,4
21637,4379,77,PrimeRevenue,Georgia,GA,Atlanta,Atlanta,62.2748,13240000,Financial Services,3
25572,4380,14,Sweet Financial Services,Minnesota,MN,Fairmont,Fairmont MN,62.2684,2360553,Financial Services,1
22456,4381,33,Alpi International,California,CA,Oakland,San Francisco,62.2167,5869000,Advertising & Marketing,3
3707,4382,280,Sign-Zone,Minnesota,MN,Ramsey,Minneapolis,62.1739,52160000,Manufacturing,7
25055,4383,350,netPolarity,California,CA,Campbell,San Jose,62.1241,50310625,Human Resources,1
25804,4384,96,Coury & Buehler Physical Therapy,California,CA,Brea,Los Angeles,62.1202,6591531,Health,1
22345,4385,15,APTech Group,Ohio,OH,Cincinnati,Cincinnati,61.992,4863000,Manufacturing,4
25487,4386,65,Mosaic Rehabilitation,Washington,WA,Bellevue,Seattle,61.8763,3412685,Health,1
2567,4387,809,People's Care Holdings,California,CA,Chino Hills,Riverside-San Bernardino-Ontario CA,61.8563,28824674,Health,6
22300,4388,154,Che International Group,Ohio,OH,Cincinnati,Cincinnati,61.8212,31170000,Manufacturing,3
1600,4389,169,Cosentry,Nebraska,NE,Omaha,Omaha-Council Bluffs NE-IA,61.7783,34350290,IT Services,8
24407,4390,169,PreCheck,Texas,TX,Houston,Houston,61.7117,19439277,Health,2
20845,4391,17,Absolute Capital Management,Pennsylvania,PA,Pittsburgh,Pittsburgh PA,61.6988,4362408,Financial Services,4
4096,4392,116,Structured Communication Systems,Oregon,OR,Clackamas,Portland OR,61.6618,74701720,IT Services,6
2500,4393,80,DSi,Tennessee,TN,Nashville,Nashville,61.6358,11577815,Business Products & Services,5
21164,4394,311,T-Force,California,CA,Irvine,Los Angeles,61.5991,32904441,Telecommunications,3
18969,4395,1400,Fragomen,New York,NY,New York,New York City,61.5866,387000000,Business Products & Services,4
24051,4396,694,Access Destination Services,California,CA,San Diego,San Diego,61.5198,63617242,Travel & Hospitality,2
26333,4397,5017,Aspen Dental,New York,NY,East Syracuse,Syracuse NY,61.5059,664427805,Health,1
1062,4398,25,Maga Design Group,District of Columbia,DC,Washington,Washington DC,61.3874,5095000,Business Products & Services,6
17630,4399,15,CB Transportation,Pennsylvania,PA,Chester Springs,Philadelphia,61.3718,16756799,Logistics & Transportation,4
3426,4400,140,Tristar Products,New Jersey,NJ,Fairfield,New York City,61.3007,332986402,Advertising & Marketing,4
22111,4401,20,Titan SEO,California,CA,San Diego,San Diego,61.3048,4525467,Advertising & Marketing,5
